date,EPU_CAN,IP_CAN,10YS_CAN,INF_YoY_CAN,EX_CAN,IM_CAN,RECESS_CAN,GDP_CAN,GDPC_CAN,EXR_CAN,CCI_CAN,UNEMP_CAN,INF_CAN,EPU_GER,IP_GER,INF_YoY_GER,UNEMP_GER,IM_GER,EX_GER,RECESS_GER,GDP_GER,GDPC_GER,10YS_GER,EXR_GER,INF_GER,EPU_JAP,IP_JAP,INF_YoY_JAP,UNEMP_JAP,EX_JAP,RECESS_JAP,GDP_JAP,GDPC_JAP,10YS_JAP,IM_JAP,EXR_JAP,INF_JAP,EPU_USA,IP_USA,YS_USA,INF_YoY_USA,UNEMP_USA,EX_USA,IM_USA,RECESS_USA,GDP_USA,GDPC_USA,CCI_USA,INF_USA,EPU_MEX,IP_MEX,INF_YoY_MEX,GDP_MEX,2YS_MEX,1OYS_MEX,EXR_MEX,UNEMP_MEX,GDPC_MEX,IM_MEX,EX_MEX,RECESS_MEX,INF_MEX,EPU_CHI,IP_CHI,INF_CHI,IM_CHI,EX_CHI,RECESS_CHI,10YS_CHI,EXR_CHI,UNEMP_CHI,GDPC_CHI,GDP_CHI,Unnamed: 0,CCI_CHI,CCI_GER,CCI_JAP,CCI_MEX,YS_CAN,YS_MEX,YS_JAP,YS_CHI,YS_GER
2021-01-01,290.41545,103.898,1.13383180778032,3.39519318527528,170853.5,181796.8,0.0,556122.3,,1.272461111111111,,9.2,1.0,210.2321,96.06153416666668,3.06666666666673,,302286.643324374,387377200000.0,0.0,7409.602,,,0.84549413889045,1.2,,95.88197,-0.233352779398264,2.95,1052.7,0.0,543927.6,,,98825.2,103.78833333333334,-0.7000000000000001,216.06,98.8135,0.95,4.69785886363742,6.4,2235.418,3102.184,0.0,21058.379,63418.0,79.0,1.4,0.2300305,95.3432704616464,5.68920847683753,5823.418,4.22,5.61,,4.49327,9728.05680032556,2448682.5,2311917.25,0.0,3.535,,,0.981015135544882,,,1.0,2.9,6.4614,4.55,12617.5051041181,15851.2769228731,732.0,104.1281,99.38581,97.3269,99.10799,0.6455,1.3900000000000006,0.18,,0.170584
2021-01-01,290.41545,103.898,1.13383180778032,3.39519318527528,170853.5,181796.8,0.0,556122.3,,1.272461111111111,,9.2,1.0,210.2321,96.06153416666668,3.06666666666673,,302286.643324374,387377200000.0,0.0,7409.602,,,0.84549413889045,1.2,,95.88197,-0.233352779398264,2.95,1052.7,0.0,543927.6,,,98825.2,103.78833333333334,-0.7000000000000001,216.06,98.8135,0.95,4.69785886363742,6.4,2235.418,3102.184,0.0,21058.379,63418.0,79.0,1.4,0.2300305,95.3432704616464,5.68920847683753,5823.418,4.22,5.61,,4.49327,9728.05680032556,2448682.5,2311917.25,0.0,3.535,,,0.981015135544882,,,1.0,2.9,6.4614,4.55,12617.5051041181,15851.2769228731,732.0,104.1281,99.38581,97.3269,99.10799,0.6455,1.3900000000000006,0.18,,0.170155
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.360475
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.381173
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.398385
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.376601
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.420933
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.434433
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.441293
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.365597
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.416867
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.341004
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.233035
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.283588
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.280689
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.283114
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.303129
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.271069
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.272908
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.263628
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.249799
2021-02-01,323.20821,102.9455,,,,,0.0,,,1.2696473684210527,,8.5,1.1,223.45363,,,,,,0.0,,,,,1.5,,,,,,0.0,,,,,105.37736842105264,-0.5,154.4,95.5072,1.14,,6.2,,,0.0,,,76.8,1.6760000000000002,,94.5213012386006,,,4.15,,,4.476069,,,,0.0,3.759,,,,,,1.0,2.9,6.4664,,,,733.0,104.2575,99.5483,97.69685,99.67905,0.8694736842105302,,0.262,0.3971999999999998,0.310796
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.44497
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.439649
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.413243
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.410723
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.443188
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.413695
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.432855
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.452066
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.430091
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.387967
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.392887
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.45965
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.416618
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.395246
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.407096
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.398832
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.416155
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.381706
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.398928
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.39471
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.381715
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.415497
2021-03-01,344.16196,103.4725,,,,,0.0,,,1.256895652173913,,7.7,2.2,263.6632,,,,,,0.0,,,,,1.7999999999999998,,,,,,0.0,,,,,108.6991304347826,-0.4,176.7,98.1929,1.46,,6.1,,,0.0,,,84.9,2.62,,96.7437487844746,,,4.34,6.25,,4.3645510000000005,,,,0.0,4.667000000000001,,114.1,,,,1.0,2.9,6.5603,,,,734.0,103.9664,99.85944,98.06046,100.5642,1.27652173913043,1.91,0.243,0.3934999999999999,0.419473
2021-04-01,267.88503,101.4471,1.4883968253968265,,165077.8,181196.5,0.0,555470.5,,1.2494454545454543,,8.2,3.4000000000000004,236.37902,,,,304256.976769328,392666200000.0,0.0,7598.316999999999,,,,2.0,,,,,,0.0,,,,103783.3,109.04454545454546,-1.1,122.48,98.3317,1.47,,6.1,2253.207,3164.663,0.0,21389.005,64383.0,88.3,4.16,0.533049,95.9206973843697,,5878.1675,4.64,6.68,,4.810405,,2469841.25,2352044.5,0.0,6.085,,109.8,,,,1.0,2.9,6.4754,,,,735.0,103.6758,100.1923,98.21745,101.4903,1.20619047619048,2.04,0.214,0.443,0.492257
2021-04-01,267.88503,101.4471,1.4883968253968265,,165077.8,181196.5,0.0,555470.5,,1.2494454545454543,,8.2,3.4000000000000004,236.37902,,,,304256.976769328,392666200000.0,0.0,7598.316999999999,,,,2.0,,,,,,0.0,,,,103783.3,109.04454545454546,-1.1,122.48,98.3317,1.47,,6.1,2253.207,3164.663,0.0,21389.005,64383.0,88.3,4.16,0.533049,95.9206973843697,,5878.1675,4.64,6.68,,4.810405,,2469841.25,2352044.5,0.0,6.085,,109.8,,,,1.0,2.9,6.4754,,,,735.0,103.6758,100.1923,98.21745,101.4903,1.20619047619048,2.04,0.214,0.443,0.524698
2021-04-01,267.88503,101.4471,1.4883968253968265,,165077.8,181196.5,0.0,555470.5,,1.2494454545454543,,8.2,3.4000000000000004,236.37902,,,,304256.976769328,392666200000.0,0.0,7598.316999999999,,,,2.0,,,,,,0.0,,,,103783.3,109.04454545454546,-1.1,122.48,98.3317,1.47,,6.1,2253.207,3164.663,0.0,21389.005,64383.0,88.3,4.16,0.533049,95.9206973843697,,5878.1675,4.64,6.68,,4.810405,,2469841.25,2352044.5,0.0,6.085,,109.8,,,,1.0,2.9,6.4754,,,,735.0,103.6758,100.1923,98.21745,101.4903,1.20619047619048,2.04,0.214,0.443,0.537909
2021-04-01,267.88503,101.4471,1.4883968253968265,,165077.8,181196.5,0.0,555470.5,,1.2494454545454543,,8.2,3.4000000000000004,236.37902,,,,304256.976769328,392666200000.0,0.0,7598.316999999999,,,,2.0,,,,,,0.0,,,,103783.3,109.04454545454546,-1.1,122.48,98.3317,1.47,,6.1,2253.207,3164.663,0.0,21389.005,64383.0,88.3,4.16,0.533049,95.9206973843697,,5878.1675,4.64,6.68,,4.810405,,2469841.25,2352044.5,0.0,6.085,,109.8,,,,1.0,2.9,6.4754,,,,735.0,103.6758,100.1923,98.21745,101.4903,1.20619047619048,2.04,0.214,0.443,0.502044
2021-04-01,267.88503,101.4471,1.4883968253968265,,165077.8,181196.5,0.0,555470.5,,1.2494454545454543,,8.2,3.4000000000000004,236.37902,,,,304256.976769328,392666200000.0,0.0,7598.316999999999,,,,2.0,,,,,,0.0,,,,103783.3,109.04454545454546,-1.1,122.48,98.3317,1.47,,6.1,2253.207,3164.663,0.0,21389.005,64383.0,88.3,4.16,0.533049,95.9206973843697,,5878.1675,4.64,6.68,,4.810405,,2469841.25,2352044.5,0.0,6.085,,109.8,,,,1.0,2.9,6.4754,,,,735.0,103.6758,100.1923,98.21745,101.4903,1.20619047619048,2.04,0.214,0.443,0.489183
2021-04-01,267.88503,101.4471,1.4883968253968265,,165077.8,181196.5,0.0,555470.5,,1.2494454545454543,,8.2,3.4000000000000004,236.37902,,,,304256.976769328,392666200000.0,0.0,7598.316999999999,,,,2.0,,,,,,0.0,,,,103783.3,109.04454545454546,-1.1,122.48,98.3317,1.47,,6.1,2253.207,3164.663,0.0,21389.005,64383.0,88.3,4.16,0.533049,95.9206973843697,,5878.1675,4.64,6.68,,4.810405,,2469841.25,2352044.5,0.0,6.085,,109.8,,,,1.0,2.9,6.4754,,,,735.0,103.6758,100.1923,98.21745,101.4903,1.20619047619048,2.04,0.214,0.443,0.47456
